,Unnamed: 0,Data Somministrazione,Totale,Sesso Maschile,Sesso Femminile,Categoria Operatori Sanitari Sociosanitari,Categoria Personale Non Sanitario,Categoria Altro,Categoria Ospiti Rsa,Categoria Over80,Categoria Forze Armate,Categoria Personale Scolastico,Prima Dose,Seconda Dose,Regione
302,1006,2021-01-12,5231,1516,3715,2251,359,695,1753,168,0,5,5231,0,Veneto
303,1463,2021-01-13,1253,440,813,1103,0,150,0,0,0,0,1253,0,Abruzzo
304,1253,2021-01-13,916,387,529,699,11,57,148,0,0,1,916,0,Basilicata
305,1505,2021-01-13,2028,1022,1006,1800,0,194,34,0,0,0,2028,0,Calabria
306,1284,2021-01-13,8019,3665,4354,4350,1031,2051,587,0,0,0,8019,0,Campania
307,655,2021-01-13,9062,2938,6124,6005,435,877,1744,0,0,1,9062,0,Emilia-Romagna
308,1545,2021-01-13,2651,834,1817,1822,9,590,230,0,0,0,2651,0,Friuli-Venezia Giulia
309,351,2021-01-13,5559,2063,3496,4145,270,132,1009,3,0,0,5559,0,Lazio
310,1762,2021-01-13,2753,1012,1741,1912,226,124,487,0,0,4,2753,0,Liguria
311,1584,2021-01-13,26070,7979,18091,15719,5714,297,4148,189,2,1,26070,0,Lombardia
312,500,2021-01-13,2105,746,1359,1408,11,610,76,0,0,0,2105,0,Marche
313,106,2021-01-13,474,160,314,256,66,7,144,0,0,1,474,0,Molise
314,855,2021-01-13,10078,3222,6856,6484,2039,226,1329,0,0,0,10078,0,Piemonte
315,936,2021-01-13,1691,557,1134,446,309,501,270,165,0,0,1691,0,Provincia Autonoma Bolzano / Bozen
316,406,2021-01-13,421,123,298,392,6,0,23,0,0,0,421,0,Provincia Autonoma Trento
317,63,2021-01-13,4537,1729,2808,3972,310,23,230,0,0,2,4537,0,Puglia
318,75,2021-01-13,573,178,395,494,76,3,0,0,0,0,573,0,Sardegna
319,873,2021-01-13,5204,2462,2742,3033,169,1561,441,0,0,0,5204,0,Sicilia
320,957,2021-01-13,4063,1398,2665,3308,348,2,405,0,0,0,4063,0,Toscana
321,1061,2021-01-13,450,139,311,379,28,1,42,0,0,0,450,0,Umbria
322,1707,2021-01-13,337,110,227,166,138,5,28,0,0,0,337,0,Valle d'Aosta / Vallée d'Aoste
323,195,2021-01-13,5986,1607,4379,2795,430,868,1888,3,0,2,5986,0,Veneto
324,1579,2021-01-14,530,189,341,364,0,166,0,0,0,0,530,0,Abruzzo
325,1492,2021-01-14,969,413,556,504,110,32,323,0,0,0,969,0,Basilicata
326,1225,2021-01-14,2557,1214,1343,1962,0,592,3,0,0,0,2557,0,Calabria
327,724,2021-01-14,7073,2977,4096,3707,1264,1752,350,0,0,0,7073,0,Campania
328,998,2021-01-14,8088,2573,5515,5394,497,591,1605,0,1,0,8088,0,Emilia-Romagna
329,246,2021-01-14,2588,789,1799,1608,14,536,430,0,0,0,2588,0,Friuli-Venezia Giulia
330,882,2021-01-14,5232,1961,3271,3887,304,146,811,84,0,0,5232,0,Lazio
331,279,2021-01-14,2979,1055,1924,1869,336,220,553,0,0,1,2979,0,Liguria
332,1432,2021-01-14,26510,7731,18779,15085,5451,305,5440,228,1,0,26510,0,Lombardia
333,464,2021-01-14,2010,692,1318,1112,67,533,298,0,0,0,2010,0,Marche
334,699,2021-01-14,646,239,407,418,82,31,115,0,0,0,646,0,Molise
335,1490,2021-01-14,9761,3150,6611,6175,2006,96,1484,0,0,0,9761,0,Piemonte
336,283,2021-01-14,1905,567,1338,520,430,360,290,305,0,0,1905,0,Provincia Autonoma Bolzano / Bozen
337,43,2021-01-14,698,203,495,479,6,5,208,0,0,0,698,0,Provincia Autonoma Trento
338,141,2021-01-14,4063,1586,2477,3179,368,15,499,0,0,2,4063,0,Puglia
339,1088,2021-01-14,1105,426,679,885,167,53,0,0,0,0,1105,0,Sardegna
340,740,2021-01-14,5250,2514,2736,3046,91,1854,259,0,0,0,5250,0,Sicilia
341,1725,2021-01-14,3254,1179,2075,2459,475,0,320,0,0,0,3254,0,Toscana
342,810,2021-01-14,750,200,550,697,35,0,17,0,0,1,750,0,Umbria
343,165,2021-01-14,237,69,168,151,62,22,0,2,0,0,237,0,Valle d'Aosta / Vallée d'Aoste
344,1003,2021-01-14,7058,1923,5135,3237,526,783,2491,17,0,4,7058,0,Veneto
345,845,2021-01-15,379,149,230,223,6,115,35,0,0,0,379,0,Abruzzo
346,1081,2021-01-15,813,350,463,578,21,40,174,0,0,0,813,0,Basilicata
347,1998,2021-01-15,2793,1258,1535,1690,35,656,412,0,0,0,2793,0,Calabria
348,1145,2021-01-15,4980,2381,2599,2740,832,1217,191,0,0,0,4980,0,Campania
349,536,2021-01-15,7699,2393,5306,5297,438,646,1317,0,0,1,7699,0,Emilia-Romagna
350,1431,2021-01-15,2028,606,1422,1283,6,364,375,0,0,0,2028,0,Friuli-Venezia Giulia
351,1888,2021-01-15,6245,2477,3768,4498,417,187,988,155,0,0,6245,0,Lazio
352,329,2021-01-15,2246,752,1494,1324,271,137,512,0,0,2,2246,0,Liguria
353,1123,2021-01-15,24951,7374,17577,13688,5795,431,4726,309,2,0,24951,0,Lombardia
354,153,2021-01-15,1771,500,1271,985,60,360,366,0,0,0,1771,0,Marche
355,1759,2021-01-15,538,242,296,398,17,42,81,0,0,0,538,0,Molise
356,1212,2021-01-15,8963,2952,6011,5495,1860,64,1544,0,0,0,8963,0,Piemonte
357,471,2021-01-15,3276,1226,2050,607,307,740,342,1280,0,0,3276,0,Provincia Autonoma Bolzano / Bozen
358,866,2021-01-15,594,131,463,462,18,3,111,0,0,0,594,0,Provincia Autonoma Trento
359,1533,2021-01-15,4551,1865,2686,3599,337,50,558,0,3,4,4551,0,Puglia
360,943,2021-01-15,1563,573,990,1170,338,52,0,0,3,0,1563,0,Sardegna
361,631,2021-01-15,5079,2233,2846,2824,158,1618,479,0,0,0,5079,0,Sicilia
362,462,2021-01-15,3878,1347,2531,2758,674,2,444,0,0,0,3878,0,Toscana
363,639,2021-01-15,692,212,480,588,44,0,60,0,0,0,692,0,Umbria
364,570,2021-01-15,218,82,136,116,32,36,28,6,0,0,218,0,Valle d'Aosta / Vallée d'Aoste
365,1910,2021-01-15,5863,1818,4045,2984,460,838,1565,9,3,4,5863,0,Veneto
366,1034,2021-01-16,927,428,499,710,7,195,15,0,0,0,927,0,Abruzzo
367,705,2021-01-16,721,304,417,466,17,75,161,0,0,2,721,0,Basilicata
368,987,2021-01-16,2394,1120,1274,1664,22,467,241,0,0,0,2394,0,Calabria
369,388,2021-01-16,3369,1675,1694,1355,230,1411,373,0,0,0,3369,0,Campania
370,893,2021-01-16,5591,1717,3874,3686,347,446,1108,0,3,1,5591,0,Emilia-Romagna
371,985,2021-01-16,1231,360,871,771,1,211,248,0,0,0,1231,0,Friuli-Venezia Giulia
372,2018,2021-01-16,5353,2075,3278,3358,241,220,1064,470,0,0,5353,0,Lazio
373,215,2021-01-16,1278,557,721,753,62,163,299,0,0,1,1278,0,Liguria
374,895,2021-01-16,15342,5702,9640,8606,1231,3850,1500,152,3,0,15342,0,Lombardia
375,1924,2021-01-16,2006,723,1283,1059,43,619,285,0,0,0,2006,0,Marche
376,1343,2021-01-16,420,166,254,270,14,9,127,0,0,0,420,0,Molise
377,234,2021-01-16,7754,2630,5124,4795,1515,80,1364,0,0,0,7754,0,Piemonte
378,1823,2021-01-16,2820,1253,1567,435,93,269,77,1945,0,1,2820,0,Provincia Autonoma Bolzano / Bozen
379,1881,2021-01-16,318,147,171,303,0,1,14,0,0,0,318,0,Provincia Autonoma Trento
380,1442,2021-01-16,2510,1033,1477,1685,299,7,518,0,0,1,2510,0,Puglia
381,278,2021-01-16,1492,525,967,1282,165,44,0,0,0,1,1492,0,Sardegna
382,449,2021-01-16,2776,1195,1581,1329,165,984,298,0,0,0,2776,0,Sicilia
383,1499,2021-01-16,3271,1046,2225,2493,538,0,240,0,0,0,3271,0,Toscana
384,461,2021-01-16,221,73,148,146,32,0,43,0,0,0,221,0,Umbria
385,996,2021-01-16,236,80,156,127,32,4,22,51,0,0,236,0,Valle d'Aosta / Vallée d'Aoste
386,1562,2021-01-16,4606,1541,3065,3194,273,482,657,0,0,0,4606,0,Veneto
387,18,2021-01-17,187,59,128,136,13,38,0,0,0,0,180,7,Abruzzo
388,424,2021-01-17,328,133,195,233,11,30,54,0,0,0,327,1,Basilicata
389,610,2021-01-17,867,418,449,527,9,283,48,0,0,0,801,66,Calabria
390,716,2021-01-17,1155,551,604,718,54,232,151,0,0,0,702,453,Campania
391,10,2021-01-17,2890,887,2003,1914,278,147,547,0,0,4,2644,246,Emilia-Romagna
392,2087,2021-01-17,1720,524,1196,674,5,555,486,0,0,0,1720,0,Friuli-Venezia Giulia
393,447,2021-01-17,4566,1844,2722,3242,145,191,177,811,0,0,4354,212,Lazio
394,836,2021-01-17,861,300,561,516,16,66,262,0,0,1,861,0,Liguria
395,1385,2021-01-17,8279,3323,4956,5547,699,1751,241,36,5,0,8079,200,Lombardia
396,809,2021-01-17,1598,682,916,964,14,574,46,0,0,0,1549,49,Marche
397,1360,2021-01-17,78,38,40,78,0,0,0,0,0,0,48,30,Molise
398,742,2021-01-17,3517,1168,2349,2082,588,7,840,0,0,0,2870,647,Piemonte
399,575,2021-01-17,2328,1044,1284,56,38,212,37,1985,0,0,2316,12,Provincia Autonoma Bolzano / Bozen
400,1676,2021-01-17,251,195,56,251,0,0,0,0,0,0,251,0,Provincia Autonoma Trento
401,1626,2021-01-17,1308,590,718,818,153,1,336,0,0,0,1239,69,Puglia
402,596,2021-01-17,860,277,583,747,113,0,0,0,0,0,859,1,Sardegna
403,1565,2021-01-17,1295,584,711,619,118,398,160,0,0,0,1245,50,Sicilia
404,485,2021-01-17,2535,871,1664,2002,293,0,240,0,0,0,2022,513,Toscana
405,857,2021-01-17,54,17,37,47,7,0,0,0,0,0,54,0,Umbria
406,2063,2021-01-17,131,56,75,49,2,1,20,59,0,0,131,0,Valle d'Aosta / Vallée d'Aoste
407,1632,2021-01-17,1932,780,1152,1588,40,179,120,3,0,2,1583,349,Veneto
408,711,2021-01-18,122,48,74,106,0,14,2,0,0,0,46,76,Abruzzo
409,1511,2021-01-18,463,157,306,364,51,3,45,0,0,0,364,99,Basilicata
410,1569,2021-01-18,1230,550,680,982,0,237,11,0,0,0,1040,190,Calabria
411,55,2021-01-18,957,399,558,576,93,101,187,0,0,0,713,244,Campania
412,1032,2021-01-18,3126,879,2247,1681,102,214,1129,0,0,0,2449,677,Emilia-Romagna
413,1705,2021-01-18,1962,607,1355,1360,4,488,110,0,0,0,1868,94,Friuli-Venezia Giulia
414,1810,2021-01-18,5839,2268,3571,3905,387,369,725,453,0,0,4861,978,Lazio
415,410,2021-01-18,2128,741,1387,1250,182,248,438,0,0,10,1971,157,Liguria
416,763,2021-01-18,9116,2951,6165,5182,1941,107,1830,54,2,0,8134,982,Lombardia
417,591,2021-01-18,673,230,443,370,5,166,132,0,0,0,547,126,Marche
418,1000,2021-01-18,114,48,66,97,14,3,0,0,0,0,114,0,Molise
419,192,2021-01-18,6162,2047,4115,3236,1322,82,1522,0,0,0,5914,248,Piemonte
420,1366,2021-01-18,1769,686,1083,388,102,253,7,1019,0,0,1764,5,Provincia Autonoma Bolzano / Bozen
421,935,2021-01-18,641,154,487,528,35,5,73,0,0,0,587,54,Provincia Autonoma Trento
422,663,2021-01-18,1844,770,1074,1182,210,6,446,0,0,0,1495,349,Puglia
423,2024,2021-01-18,904,326,578,714,173,17,0,0,0,0,780,124,Sardegna
424,944,2021-01-18,1576,657,919,721,75,551,229,0,0,0,1432,144,Sicilia
425,1813,2021-01-18,1119,636,483,430,313,1,375,0,0,0,1021,98,Toscana
426,1210,2021-01-18,588,215,373,315,114,35,124,0,0,0,504,84,Umbria
427,511,2021-01-18,213,74,139,29,7,104,27,46,0,0,213,0,Valle d'Aosta / Vallée d'Aoste
428,473,2021-01-18,2763,777,1986,1225,234,303,992,8,0,1,2564,199,Veneto
429,1220,2021-01-19,111,55,56,27,1,33,50,0,0,0,91,20,Abruzzo
430,828,2021-01-19,199,84,115,78,48,29,44,0,0,0,199,0,Basilicata
431,1547,2021-01-19,1109,488,621,853,8,172,76,0,0,0,1098,11,Calabria
432,854,2021-01-19,1095,474,621,534,129,261,171,0,0,0,1092,3,Campania
433,1031,2021-01-19,2032,500,1532,744,84,51,1153,0,0,0,2015,17,Emilia-Romagna
434,1243,2021-01-19,7,2,5,5,0,0,2,0,0,0,7,0,Friuli-Venezia Giulia
435,1330,2021-01-19,4361,1671,2690,2967,222,340,424,408,0,0,3908,453,Lazio
436,1756,2021-01-19,1359,431,928,712,130,186,328,0,0,3,1269,90,Liguria
437,921,2021-01-19,8085,2345,5740,4042,1743,77,2157,65,1,0,7609,476,Lombardia
438,1712,2021-01-19,225,81,144,120,0,20,85,0,0,0,141,84,Marche
439,1832,2021-01-19,173,63,110,90,57,2,22,0,0,2,162,11,Molise
440,84,2021-01-19,6421,2099,4322,3574,1238,61,1548,0,0,0,6412,9,Piemonte
441,405,2021-01-19,817,351,466,174,19,45,0,579,0,0,687,130,Provincia Autonoma Bolzano / Bozen
442,977,2021-01-19,405,77,328,365,3,1,36,0,0,0,405,0,Provincia Autonoma Trento
443,594,2021-01-19,1221,452,769,531,113,0,577,0,0,0,1211,10,Puglia
444,1637,2021-01-19,747,270,477,423,163,0,160,0,0,1,692,55,Sardegna
445,2083,2021-01-19,1271,521,750,521,59,453,238,0,0,0,1093,178,Sicilia
446,113,2021-01-19,1104,531,573,392,220,1,491,0,0,0,1104,0,Toscana
447,85,2021-01-19,103,23,80,21,2,0,80,0,0,0,103,0,Umbria
448,1643,2021-01-19,256,77,179,160,10,14,15,57,0,0,256,0,Valle d'Aosta / Vallée d'Aoste
449,615,2021-01-19,1308,471,837,726,83,168,325,6,0,0,1159,149,Veneto
450,811,2021-01-20,447,156,291,147,1,95,204,0,0,0,445,2,Abruzzo
451,779,2021-01-20,84,22,62,0,0,84,0,0,0,0,84,0,Basilicata
452,1291,2021-01-20,1395,622,773,864,6,346,179,0,0,0,1394,1,Calabria
453,1929,2021-01-20,1257,650,607,395,146,615,101,0,0,0,1257,0,Campania
454,1606,2021-01-20,1321,269,1052,391,111,32,787,0,0,0,1320,1,Emilia-Romagna
455,848,2021-01-20,751,323,428,719,1,31,0,0,0,0,12,739,Friuli-Venezia Giulia
456,221,2021-01-20,4391,1658,2733,3279,233,166,427,286,0,0,2850,1541,Lazio
457,288,2021-01-20,1548,554,994,726,121,219,480,0,0,2,1536,12,Liguria
458,981,2021-01-20,5578,1364,4214,2743,1174,45,1557,59,0,0,5463,115,Lombardia
459,1315,2021-01-20,398,99,299,146,15,47,190,0,0,0,386,12,Marche
460,1645,2021-01-20,18,8,10,14,4,0,0,0,0,0,18,0,Molise
461,659,2021-01-20,6538,2067,4471,3573,1140,13,1812,0,0,0,5813,725,Piemonte
462,1055,2021-01-20,617,252,365,287,51,22,0,257,0,0,409,208,Provincia Autonoma Bolzano / Bozen
463,1481,2021-01-20,290,72,218,231,10,1,48,0,0,0,278,12,Provincia Autonoma Trento
464,1389,2021-01-20,1548,543,1005,783,125,13,627,0,0,0,1540,8,Puglia
465,753,2021-01-20,210,77,133,154,56,0,0,0,0,0,208,2,Sardegna
466,1847,2021-01-20,808,410,398,422,51,143,192,0,0,0,573,235,Sicilia
467,872,2021-01-20,1331,637,694,435,255,1,640,0,0,0,1083,248,Toscana
468,892,2021-01-20,613,222,391,583,14,1,14,0,0,1,613,0,Umbria
469,958,2021-01-20,23,8,15,0,0,0,6,17,0,0,23,0,Valle d'Aosta / Vallée d'Aoste
470,761,2021-01-20,1038,368,670,695,58,71,213,0,0,1,386,652,Veneto
471,194,2021-01-21,157,47,110,10,4,2,141,0,0,0,157,0,Abruzzo
472,167,2021-01-21,30,10,20,0,0,30,0,0,0,0,30,0,Basilicata
473,515,2021-01-21,958,444,514,735,1,107,115,0,0,0,929,29,Calabria
474,1171,2021-01-21,2093,1116,977,1379,153,486,75,0,0,0,677,1416,Campania
475,418,2021-01-21,2153,726,1427,1284,97,119,653,0,0,0,809,1344,Emilia-Romagna
476,1798,2021-01-21,895,345,550,864,0,31,0,0,0,0,1,894,Friuli-Venezia Giulia
477,1902,2021-01-21,5247,2109,3138,4780,78,32,232,125,0,0,196,5051,Lazio
478,1213,2021-01-21,1102,385,717,584,69,116,332,1,0,0,672,430,Liguria
479,422,2021-01-21,5330,1566,3764,3014,1209,78,1025,4,0,0,4643,687,Lombardia
480,991,2021-01-21,896,253,643,460,41,59,336,0,0,0,585,311,Marche
481,1982,2021-01-21,6,2,4,0,6,0,0,0,0,0,6,0,Molise
482,1305,2021-01-21,6876,2314,4562,4704,826,30,1316,0,0,0,3381,3495,Piemonte
483,1591,2021-01-21,951,441,510,750,88,13,68,27,5,0,139,812,Provincia Autonoma Bolzano / Bozen
484,127,2021-01-21,351,94,257,320,13,2,16,0,0,0,228,123,Provincia Autonoma Trento
485,356,2021-01-21,2129,903,1226,1429,166,7,527,0,0,0,1270,859,Puglia
486,1931,2021-01-21,126,60,66,60,44,22,0,0,0,0,94,32,Sardegna
487,1976,2021-01-21,1330,649,681,1003,86,104,137,0,0,0,499,831,Sicilia
488,608,2021-01-21,1589,686,903,579,220,0,790,0,0,0,867,722,Toscana
489,2037,2021-01-21,610,202,408,428,13,0,169,0,0,0,341,269,Umbria
490,419,2021-01-21,33,12,21,0,0,0,33,0,0,0,33,0,Valle d'Aosta / Vallée d'Aoste
491,777,2021-01-21,2291,720,1571,1987,48,112,141,0,0,3,21,2270,Veneto
492,146,2021-01-22,118,57,61,2,1,3,112,0,0,0,118,0,Abruzzo
493,633,2021-01-22,67,24,43,6,0,60,0,1,0,0,67,0,Basilicata
494,1721,2021-01-22,656,274,382,298,4,244,110,0,0,0,654,2,Calabria
495,1830,2021-01-22,1523,775,748,970,120,224,209,0,0,0,673,850,Campania
496,1689,2021-01-22,1827,477,1350,941,25,139,722,0,0,0,1087,740,Emilia-Romagna
497,1167,2021-01-22,90,30,60,89,0,1,0,0,0,0,0,90,Friuli-Venezia Giulia
498,1240,2021-01-22,3663,1442,2221,3380,63,27,70,123,0,0,148,3515,Lazio
499,1417,2021-01-22,1813,603,1210,1064,143,41,565,0,0,0,1328,485,Liguria
500,154,2021-01-22,2970,835,2135,1569,595,34,763,9,0,0,2900,70,Lombardia
501,1453,2021-01-22,487,167,320,315,19,66,87,0,0,0,194,293,Marche
502,721,2021-01-22,126,35,91,21,32,0,73,0,0,0,126,0,Molise
503,1795,2021-01-22,3864,1248,2616,2280,609,41,934,0,0,0,2523,1341,Piemonte
504,393,2021-01-22,243,139,104,131,8,15,85,3,0,1,124,119,Provincia Autonoma Bolzano / Bozen
505,504,2021-01-22,1666,433,1233,903,121,9,630,0,0,3,329,1337,Provincia Autonoma Trento
506,363,2021-01-22,1408,578,830,877,150,5,373,2,0,1,991,417,Puglia
507,321,2021-01-22,83,47,36,45,38,0,0,0,0,0,55,28,Sardegna
508,971,2021-01-22,1235,625,610,1035,13,69,118,0,0,0,242,993,Sicilia
509,91,2021-01-22,2861,1063,1798,2022,81,0,758,0,0,0,525,2336,Toscana
510,1036,2021-01-22,276,105,171,273,1,0,2,0,0,0,32,244,Umbria
511,737,2021-01-22,56,21,35,36,0,0,20,0,0,0,20,36,Valle d'Aosta / Vallée d'Aoste
512,302,2021-01-22,1078,331,747,945,35,38,57,0,0,3,25,1053,Veneto
513,116,2021-01-23,264,114,150,224,0,14,26,0,0,0,57,207,Abruzzo
514,1472,2021-01-23,707,299,408,592,38,76,1,0,0,0,33,674,Basilicata
515,1467,2021-01-23,400,186,214,325,1,51,23,0,0,0,358,42,Calabria
516,1033,2021-01-23,3838,2028,1810,3161,343,265,69,0,0,0,273,3565,Campania
517,968,2021-01-23,2445,869,1576,1901,4,110,430,0,0,0,443,2002,Emilia-Romagna
518,1605,2021-01-23,816,324,492,768,1,47,0,0,0,0,4,812,Friuli-Venezia Giulia
519,1669,2021-01-23,6883,2682,4201,6063,247,31,417,125,0,0,255,6628,Lazio
520,715,2021-01-23,809,295,514,633,94,38,43,0,0,1,153,656,Liguria
521,1969,2021-01-23,1114,357,757,644,258,74,138,0,0,0,916,198,Lombardia
522,138,2021-01-23,557,190,367,440,14,40,63,0,0,0,123,434,Marche
523,1509,2021-01-23,4254,1325,2929,3206,453,75,520,0,0,0,878,3376,Piemonte
524,528,2021-01-23,197,117,80,191,0,6,0,0,0,0,0,197,Provincia Autonoma Bolzano / Bozen
525,271,2021-01-23,577,334,243,487,2,0,88,0,0,0,388,189,Provincia Autonoma Trento
526,611,2021-01-23,3037,1292,1745,2524,174,30,308,0,0,1,886,2151,Puglia
527,1059,2021-01-23,60,22,38,60,0,0,0,0,0,0,0,60,Sardegna
528,576,2021-01-23,4150,2148,2002,3913,33,188,16,0,0,0,225,3925,Sicilia
529,297,2021-01-23,3949,1354,2595,2936,170,2,841,0,0,0,640,3309,Toscana
530,556,2021-01-23,277,100,177,276,1,0,0,0,0,0,2,275,Umbria
531,1138,2021-01-23,4063,1255,2808,3406,119,84,450,1,0,3,34,4029,Veneto
532,605,2021-01-24,50,22,28,49,0,1,0,0,0,0,6,44,Abruzzo
533,1283,2021-01-24,834,299,535,706,46,81,1,0,0,0,58,776,Basilicata
534,997,2021-01-24,44,18,26,15,0,3,26,0,0,0,39,5,Calabria
535,1623,2021-01-24,4128,2123,2005,3140,410,412,166,0,0,0,383,3745,Campania
536,1090,2021-01-24,2442,884,1558,2079,51,63,249,0,0,0,299,2143,Emilia-Romagna
537,20,2021-01-24,305,119,186,277,0,27,1,0,0,0,1,304,Friuli-Venezia Giulia
538,184,2021-01-24,5467,2109,3358,4945,131,131,134,126,0,0,385,5082,Lazio
539,1600,2021-01-24,755,236,519,632,60,3,60,0,0,0,113,642,Liguria
540,1494,2021-01-24,1199,458,741,830,135,197,36,1,0,0,535,664,Lombardia
541,304,2021-01-24,892,342,550,773,0,119,0,0,0,0,17,875,Marche
542,1980,2021-01-24,3150,957,2193,2632,344,28,146,0,0,0,434,2716,Piemonte
543,1935,2021-01-24,12,10,2,1,0,11,0,0,0,0,0,12,Provincia Autonoma Bolzano / Bozen
544,266,2021-01-24,547,276,271,535,12,0,0,0,0,0,224,323,Provincia Autonoma Trento
545,41,2021-01-24,1668,749,919,1286,231,0,150,1,0,0,152,1516,Puglia
546,1105,2021-01-24,90,34,56,89,0,1,0,0,0,0,5,85,Sardegna
547,1035,2021-01-24,4338,2264,2074,3993,31,311,3,0,0,0,148,4190,Sicilia
548,327,2021-01-24,3349,1073,2276,2602,35,2,709,1,0,0,201,3148,Toscana
549,1882,2021-01-24,254,104,150,254,0,0,0,0,0,0,1,253,Umbria
550,1073,2021-01-24,4117,1219,2898,3752,17,121,222,1,0,4,28,4089,Veneto
551,1341,2021-01-25,1604,633,971,1584,0,20,0,0,0,0,20,1584,Abruzzo
552,314,2021-01-25,1020,427,593,828,80,111,1,0,0,0,74,946,Basilicata
553,916,2021-01-25,1064,512,552,1021,0,43,0,0,0,0,156,908,Calabria
554,373,2021-01-25,5744,2926,2818,4743,644,301,56,0,0,0,164,5580,Campania
555,232,2021-01-25,6414,2129,4285,5232,124,380,678,0,0,0,221,6193,Emilia-Romagna
556,1786,2021-01-25,1583,567,1016,1370,0,141,72,0,0,0,194,1389,Friuli-Venezia Giulia
557,980,2021-01-25,7761,3041,4720,7006,205,65,363,122,0,0,421,7340,Lazio
558,1551,2021-01-25,2717,888,1829,2208,128,62,317,0,0,2,471,2246,Liguria
559,1860,2021-01-25,7020,2370,4650,5629,911,248,218,14,0,0,486,6534,Lombardia
560,1246,2021-01-25,1596,559,1037,1426,12,102,56,0,0,0,97,1499,Marche
561,1655,2021-01-25,319,130,189,317,0,0,0,0,0,2,3,316,Molise
562,2061,2021-01-25,6209,1938,4271,4782,839,26,562,0,0,0,982,5227,Piemonte
563,538,2021-01-25,487,183,304,401,68,14,0,1,2,1,3,484,Provincia Autonoma Bolzano / Bozen
564,1819,2021-01-25,817,215,602,524,27,3,263,0,0,0,23,794,Provincia Autonoma Trento
565,2073,2021-01-25,3820,1677,2143,3473,156,19,169,2,0,1,422,3398,Puglia
566,668,2021-01-25,588,212,376,553,29,6,0,0,0,0,22,566,Sardegna
567,1229,2021-01-25,7513,3698,3815,6635,14,794,70,0,0,0,322,7191,Sicilia
568,838,2021-01-25,5125,1896,3229,4159,54,2,909,1,0,0,249,4876,Toscana
569,38,2021-01-25,647,322,325,645,2,0,0,0,0,0,5,642,Umbria
570,2021,2021-01-25,147,65,82,125,13,3,6,0,0,0,0,147,Valle d'Aosta / Vallée d'Aoste
571,1891,2021-01-25,6466,2074,4392,5060,152,347,904,1,0,2,170,6296,Veneto
572,1612,2021-01-26,1542,567,975,1513,0,29,0,0,0,0,29,1513,Abruzzo
573,107,2021-01-26,793,350,443,622,70,66,35,0,0,0,101,692,Basilicata
574,1942,2021-01-26,1805,861,944,1571,18,146,70,0,0,0,285,1520,Calabria
575,929,2021-01-26,7340,3726,3614,5775,847,487,231,0,0,0,352,6988,Campania
576,524,2021-01-26,8326,3000,5326,6601,228,465,1032,0,0,0,217,8109,Emilia-Romagna
577,673,2021-01-26,1973,647,1326,1440,0,152,381,0,0,0,214,1759,Friuli-Venezia Giulia
578,139,2021-01-26,7605,2907,4698,6592,213,44,631,125,0,0,374,7231,Lazio
579,1953,2021-01-26,2482,802,1680,1963,152,110,252,0,0,5,13,2469,Liguria
580,1218,2021-01-26,8326,2704,5622,6641,1270,170,223,22,0,0,334,7992,Lombardia
581,1581,2021-01-26,2016,746,1270,1736,1,193,86,0,0,0,92,1924,Marche
582,1733,2021-01-26,450,184,266,444,0,5,0,0,0,1,8,442,Molise
583,759,2021-01-26,6329,1878,4451,4726,831,44,728,0,0,0,735,5594,Piemonte
584,1789,2021-01-26,810,291,519,673,129,8,0,0,0,0,1,809,Provincia Autonoma Bolzano / Bozen
585,1972,2021-01-26,542,154,388,441,16,1,84,0,0,0,26,516,Provincia Autonoma Trento
586,1424,2021-01-26,5360,2397,2963,4848,241,38,232,1,0,0,574,4786,Puglia
587,627,2021-01-26,1336,453,883,1296,27,12,0,0,0,1,27,1309,Sardegna
588,1190,2021-01-26,9528,4685,4843,8391,72,811,254,0,0,0,265,9263,Sicilia
589,1995,2021-01-26,5393,1792,3601,4358,81,3,951,0,0,0,219,5174,Toscana
590,864,2021-01-26,814,390,424,813,1,0,0,0,0,0,18,796,Umbria
591,1668,2021-01-26,139,48,91,115,11,1,12,0,0,0,0,139,Valle d'Aosta / Vallée d'Aoste
592,378,2021-01-26,6901,2081,4820,5337,221,374,963,0,1,5,154,6747,Veneto
593,725,2021-01-27,1364,515,849,1301,1,62,0,0,0,0,39,1325,Abruzzo
594,652,2021-01-27,411,175,236,299,16,70,26,0,0,0,113,298,Basilicata
595,292,2021-01-27,1457,734,723,1226,2,206,23,0,0,0,396,1061,Calabria
596,1951,2021-01-27,7737,3820,3917,5838,875,754,270,0,0,0,162,7575,Campania
597,1990,2021-01-27,8317,2936,5381,6888,224,551,653,0,1,0,464,7853,Emilia-Romagna
598,1722,2021-01-27,1272,425,847,851,1,356,64,0,0,0,450,822,Friuli-Venezia Giulia
599,34,2021-01-27,5768,2170,3598,4797,215,170,457,129,0,0,651,5117,Lazio
600,1876,2021-01-27,1743,603,1140,1336,89,90,227,0,0,1,142,1601,Liguria
601,1863,2021-01-27,8028,2675,5353,6192,1244,155,434,1,0,2,820,7208,Lombardia
602,543,2021-01-27,2120,780,1340,1754,7,219,140,0,0,0,122,1998,Marche
603,1264,2021-01-27,674,251,423,436,11,17,209,0,0,1,8,666,Molise
604,602,2021-01-27,4196,1453,2743,2983,541,115,557,0,0,0,999,3197,Piemonte
